,name,size_buy,sex,height,weight,size_review,brightness,color,thickness,review
925,세미와이드히든밴딩슬랙스[블랙],32,남성, 181cm, 68kg,보통이에요,보통이에요,보통이에요,보통이에요,세미 와이드 슬랙스는 그냥 이거 사셈 그냥 근본임 기본템임핏도 딱 생각했던 핏임
926,세미와이드히든밴딩슬랙스[차콜그레이],33,남성, 180cm, 85kg,보통이에요,보통이에요,보통이에요,보통이에요,좋습니다 상의 세트로 결혼식 하객용으로 좋네요!
927,세미와이드히든밴딩슬랙스[블랙],33,남성, 176cm, 80kg,보통이에요,보통이에요,보통이에요,보통이에요,세일기간 정말 좋은가격에 구매했어요 1업하니 좋아요
928,세미와이드히든밴딩슬랙스[브라운],29,남성, 172cm, 59kg,보통이에요,보통이에요,보통이에요,보통이에요,무탠다드 세미와이드 깔별로 구매중이에요 가성비 굿
929,세미와이드히든밴딩슬랙스[미디엄그레이],29,남성, 175cm, 62kg,보통이에요,보통이에요,보통이에요,보통이에요,무탠다드 슬랙스가 제일 전투복으로 입기에 가성비가 좋습니다. 테이퍼드 핏이랑 비교해서 입어봤는데 세미와이드가 전반적으로 1사이즈 크네요. 
930,세미와이드히든밴딩슬랙스[라이트베이지],31,남성, 176cm, 73kg,보통이에요,보통이에요,보통이에요,보통이에요,색상별로 개체 차이가 좀 있는 것 같아요.얜 왜 더 작지..
931,세미와이드히든밴딩슬랙스[블랙],30,남성, 177cm, 68kg,보통이에요,보통이에요,보통이에요,두꺼워요,믿고 입는 슬랙스 입니다. 한여름엔 좀 두껍긴할 거 같아요
932,세미와이드히든밴딩슬랙스[크림],28,남성, 173cm, 58kg,보통이에요,밝아요,선명해요,보통이에요,그냥 화이트없어서 크림색으로샀는데 생각보다 너무 밝지 않고 딱 마음에듭니다. 약간 노르스름한데 백바지와는 다른 느낌입니다. 천도 싼천이 아닙니다. 너무좋고 다른 색상도 살예정입니다.
933,세미와이드히든밴딩슬랙스[라이트카키],31,남성, 176cm, 68kg,보통이에요,보통이에요,보통이에요,보통이에요,그레이색이 마음에 들어서 추가로 구입했습니다역시 가성비는 무탠다드가 최고인거 같네요176/68 31사이즈 아주 조금 크지만 편하게 입을 수 있을것 같습니다
934,세미와이드히든밴딩슬랙스[라이트그레이],34,남성, 177cm, 81kg,보통이에요,보통이에요,보통이에요,보통이에요,가격대비 퀄리티 좋아요. 핏도 괜찮고 원단은 가격에 비해서 나쁘지 않고
935,세미와이드히든밴딩슬랙스[블랙],30,남성, 173cm, 63kg,보통이에요,어두워요,선명해요,보통이에요,그냥 대충 코디해도 지립니다... 기본 of 기본이네요 무조건 있어야되는 아이템... ! 그냥 사세요
936,세미와이드히든밴딩슬랙스[베이지],36,남성, 180cm, 88kg,커요,밝아요,선명해요,보통이에요,셔츠랑입어도 잘어울리고 티만입어도 깔끔해요 베이지색감도 너무 연하지않고 쨍해서 좋습니다
937,세미와이드히든밴딩슬랙스[라이트베이지],31,남성, 178cm, 74kg,보통이에요,보통이에요,보통이에요,보통이에요,기본템이라 사봤어요 어느 윗옷에도 매치하기 쉬울거같아요 ㅎㅎ
938,세미와이드히든밴딩슬랙스[라이트베이지],30,남성, 181cm, 73kg,보통이에요,보통이에요,보통이에요,보통이에요,색감도 예쁘고 핏이 무엇보다 예쁘게 떨어지네요
939,세미와이드히든밴딩슬랙스[블랙],33,남성, 174cm, 79kg,보통이에요,보통이에요,보통이에요,보통이에요,위의 옷은 블랙 or 화이트로 맞춰 입음 좋을거같아요. 그리고 신발은 블랙
940,세미와이드히든밴딩슬랙스[블랙],33,남성, 183cm, 85kg,보통이에요,보통이에요,보통이에요,보통이에요,무탠다드의 스테디 셀러답게 가성비 최고입니다.다리도 길어보이고요무탠 세미와이드는 살짝 슬림한거 아시죠?참고하셔용
941,세미와이드히든밴딩슬랙스[미디엄그레이],31,남성, 176cm, 68kg,보통이에요,보통이에요,보통이에요,보통이에요,딱 원하던 핏이고 재질도 좋고 잘 늘어나서 편해요ㅎㅎ
942,세미와이드히든밴딩슬랙스[그레이],29,남성, 173cm, 64kg,보통이에요,보통이에요,보통이에요,보통이에요,슬랙스는 무탠다드가 가성비 최고입니다. 시즌마다 구매중
943,세미와이드히든밴딩슬랙스[미디엄그레이],31,남성, 178cm, 70kg,커요,밝아요,보통이에요,보통이에요,싼맛에 입는 셋업 느낌. 핏은 좋네요. 루즈한 거 좋아하시는 분들한테 잘 어울릴 거 같습니다.
944,세미와이드히든밴딩슬랙스[블랙],31,남성, 180cm, 69kg,보통이에요,어두워요,선명해요,보통이에요,마른 편인데 적당히 와이드 하고 기장도 적당합니다 
945,세미와이드히든밴딩슬랙스[블랙],32,남성, 184cm, 80kg,보통이에요,보통이에요,보통이에요,두꺼워요,배송 빠르고 좋았어요 핏이 너무 예뻐요 라이트 버전으로 사고 싶었는데 8월 중순에나 재입고 된다고 해서 기본템 샀더니 두껍긴 두껍더라도요ㅠㅠ 라이트버전 빨리 주세요…
946,세미와이드히든밴딩슬랙스[블랙],32,남성, 183cm, 88kg,보통이에요,보통이에요,보통이에요,보통이에요,할인할 때 잘 산것 같아요 가성비로 이쁘게 입을게요
947,세미와이드히든밴딩슬랙스[크림],33,남성, 177cm, 73kg,보통이에요,보통이에요,보통이에요,보통이에요,세미 와이드슬랙스는 역시 무탠다드가 제일 핏 잘나옵니다 
948,세미와이드히든밴딩슬랙스[더스티베이지],33,남성, 177cm, 73kg,보통이에요,보통이에요,보통이에요,보통이에요,세미 와이드슬랙스는 역시 무탠다드가 제일 핏 잘나옵니다 
949,세미와이드히든밴딩슬랙스[블랙],34,남성, 180cm, 90kg,보통이에요,보통이에요,보통이에요,보통이에요,이번 할인 때 저렴하게 잘 구매했습니다.맘에 들어요~
950,세미와이드히든밴딩슬랙스[미디엄그레이],31,남성, 168cm, 66kg,보통이에요,보통이에요,흐려요,보통이에요,"세미 와이드는 처음 입어보는데 품이 있어서 편하고 부담스럽지 않네요, 잘 입을게요~;)"
951,세미와이드히든밴딩슬랙스[블랙],29,남성, 168cm, 63kg,보통이에요,보통이에요,보통이에요,보통이에요,너무 두껍지 않아서 여름에도 입을 수 있어서 좋아요
952,세미와이드히든밴딩슬랙스[라이트베이지],28,남성, 173cm, 62kg,보통이에요,보통이에요,선명해요,두꺼워요,생각보다 빳빳해여사이즈는 딱 정사이즈세미와이드라기보단 일자로떨어지는 세미슬림느낌
953,세미와이드히든밴딩슬랙스[블랙],32,남성, 178cm, 75kg,보통이에요,보통이에요,보통이에요,보통이에요,무신사 세트 아이템입니자릴랙스 세트 편하네요
954,세미와이드히든밴딩슬랙스[차콜그레이],33,남성, 183cm, 78kg,보통이에요,보통이에요,보통이에요,두꺼워요,무난하네요~ 사이즈가 잘 맞고 편하게 입을 수 있을 것 같아요! 감사합니다^^
955,세미와이드히든밴딩슬랙스[미디엄그레이],32,남성, 178cm, 78kg,보통이에요,보통이에요,보통이에요,보통이에요,검정색은 너무 무난해서 회색으로 구매했는데 핏이랑 색감이 너무 만족스러워요
956,세미와이드히든밴딩슬랙스[블랙],31,남성, 172cm, 68kg,보통이에요,보통이에요,보통이에요,보통이에요,역시 결국 무탠다드로 테이퍼드 세미와이드 와이드 다 샀네요 ㅎㅎ 코디에 따라 달라지지만 카라티에 세미와이드 검정슬렉스가 저는 젤 무난깔끔단정하니 좋은거 같아요~ 기장은 길어서 수선했어요
957,세미와이드히든밴딩슬랙스[블랙],34,남성, 184cm, 84kg,보통이에요,보통이에요,보통이에요,보통이에요,아주 만족합니다. 기본 슬랙스로 정말 괜찮아요. 이뻐요
958,세미와이드히든밴딩슬랙스[블랙],30,남성, 183cm, 68kg,보통이에요,보통이에요,보통이에요,보통이에요,사세요 추천입니다 딱맞고 편해요많이 파세요 감사합니다 
959,세미와이드히든밴딩슬랙스[미디엄그레이],28,남성, 177cm, 68kg,보통이에요,어두워요,선명해요,보통이에요,원단이 너무 얇지 않아 가을에 입기에도 참 좋아요.
960,세미와이드히든밴딩슬랙스[미디엄그레이],32,남성, 190cm, 80kg,보통이에요,보통이에요,보통이에요,보통이에요,역시 믿고사는 브랜드입니다 다음에 또 주문할게요
961,세미와이드히든밴딩슬랙스[미디엄그레이],29,남성, 171cm, 65kg,보통이에요,보통이에요,보통이에요,보통이에요,길이는 좀 길어요 색은 이쁘고 좀 두껍긴 합니다 참고하세용
962,세미와이드히든밴딩슬랙스[미디엄그레이],29,남성, 173cm, 64kg,보통이에요,보통이에요,보통이에요,보통이에요,기장이 길어서 수선해서 입으면 좋을거같네요 핏은 예뻐요
963,세미와이드히든밴딩슬랙스[더스티베이지],30,남성, 170cm, 65kg,보통이에요,보통이에요,보통이에요,보통이에요,가성비 좋아요 깔끔하게 입기 최고입니다. 실측보다 약간 작은 느낌입니다
964,세미와이드히든밴딩슬랙스[미디엄그레이],33,남성, 172cm, 70kg,보통이에요,보통이에요,선명해요,두꺼워요,무신사 스탠다드에서 판매하는 상품들은 믿고 구매합니다.
965,세미와이드히든밴딩슬랙스[미디엄그레이],34,남성, 182cm, 76kg,보통이에요,밝아요,선명해요,보통이에요,바지색감도 너무 이쁘게 나오고 신축성이 뛰어나서 너무 편합니다
966,세미와이드히든밴딩슬랙스[라이트베이지],32,남성, 174cm, 72kg,보통이에요,보통이에요,보통이에요,보통이에요,상의가 무엇이든지 다 잘어울립니다~ 실습룩에도 최고
967,세미와이드히든밴딩슬랙스[라이트베이지],31,남성, 173cm, 73kg,보통이에요,보통이에요,보통이에요,보통이에요,색감도 좋고 편하게 입기 너무 좋아요 애용할게요
968,세미와이드히든밴딩슬랙스[블랙],31,남성, 175cm, 75kg,보통이에요,보통이에요,보통이에요,보통이에요,너무 타이트하지도않고 그렇다고 너무 와이드하지않습니다. 출근룩 무난하기 입어도될것같습니다. 비오면 살짝 젖을수도있는 길이에요.
969,세미와이드히든밴딩슬랙스[라이트베이지],32,남성, 174cm, 72kg,보통이에요,보통이에요,보통이에요,보통이에요,쿨탠다드 슬랙스 품절이라 일반으로 구매했는데여름에 밖에 종일 돌아다닐거 아니면 입을만 할 것 같네요. 색상 예쁘고 맘에듭니다.
970,세미와이드히든밴딩슬랙스[블랙],32,남성, 174cm, 72kg,보통이에요,보통이에요,보통이에요,보통이에요,무탠 슬랙스 처음 구매해봤는데 좋네요.입다가 헤지면 재구매 할 것 같습니다.
971,세미와이드히든밴딩슬랙스[블랙],31,남성, 180cm, 72kg,보통이에요,보통이에요,보통이에요,보통이에요,세일할때 싸게 잘샀네요~하나씩 모아가고있습니다
972,세미와이드히든밴딩슬랙스[블랙],30,남성, 180cm, 62kg,보통이에요,보통이에요,보통이에요,보통이에요,"선물로 구매했는데, 핏도 사이즈도 좋다고 하네요~앉을때는 약간 끼는듯하지만, 전체적으로 깔끔하고 좋다고하네요"
973,세미와이드히든밴딩슬랙스[미디엄그레이],30,남성, 166cm, 65kg,보통이에요,보통이에요,보통이에요,보통이에요,허리가 조금 남네여 기장은 줄이면 이쁘게 잘 입을듯
974,세미와이드히든밴딩슬랙스[블랙],29,남성, 170cm, 65kg,보통이에요,보통이에요,보통이에요,보통이에요,여름에 입기는 덥지만 봄가을에 입기는 딱입니다다리도 길어보이네요
975,세미와이드히든밴딩슬랙스[미디엄그레이],36,남성, 180cm, 82kg,보통이에요,보통이에요,선명해요,보통이에요,진심 거의 놀때마다 입을정도로 자주 입게됨편하고 핏좋고 다 좋음 사세요
976,세미와이드히든밴딩슬랙스[블랙],32,남성, 100cm, 100kg,보통이에요,보통이에요,보통이에요,보통이에요,옷이 너무 이뻐요전에도 샀는데 또 샀습니당세일로 좋은가격에 샀습니다 감사합니다
977,세미와이드히든밴딩슬랙스[블랙],32,남성, 179cm, 70kg,보통이에요,보통이에요,보통이에요,보통이에요,길이수선해서 입으면 딱좋을가같아요 사이즈는 아주좋습니다
978,세미와이드히든밴딩슬랙스[라이트그레이],28,남성, 172cm, 61kg,보통이에요,밝아요,선명해요,보통이에요,세미오버핏으로 수선필요없이 딱 맞고 너무 좋아요! 뭐 묻을까봐 조심하지만 너무 마음에 듭니다
979,세미와이드히든밴딩슬랙스[더스티베이지],28,남성, 172cm, 61kg,보통이에요,보통이에요,보통이에요,보통이에요,세미와이드핏으러 수선필요없 너무 좋네요~! 허리도 딱 맞고 색깔별로 맞추는중이예요
980,세미와이드히든밴딩슬랙스[블랙],31,남성, 170cm, 74kg,보통이에요,보통이에요,보통이에요,보통이에요,세미와이드라 다리도길어보이고 기장수선은 해야겠지만 대만족!!
981,세미와이드히든밴딩슬랙스[블랙],32,남성, 178cm, 71kg,커요,보통이에요,선명해요,보통이에요,운동해서 허벅지가 있는 편이라 허벅지맞춰서 샀는데 허리가 좀 커서 수선해서 입으니깐 재질도 좋고 착용감이 너무 좋습니다
982,세미와이드히든밴딩슬랙스[블랙],31,남성, 181cm, 74kg,보통이에요,보통이에요,보통이에요,보통이에요,허리쪽에 밴드가 있어서 늘어나서 좋아요 여름에 입기에는 더울거 같아요
